LF_hip_tau_ff,LF_thigh_tau_ff,LF_calf_tau_ff,RF_hip_tau_ff,RF_thigh_tau_ff,RF_calf_tau_ff,LR_hip_tau_ff,LR_thigh_tau_ff,LR_calf_tau_ff,RR_hip_tau_ff,RR_thigh_tau_ff,RR_calf_tau_ff,LF_hip_tau_actual,LF_thigh_tau_actual,LF_calf_tau_actual,RF_hip_tau_actual,RF_thigh_tau_actual,RF_calf_tau_actual,LR_hip_tau_actual,LR_thigh_tau_actual,LR_calf_tau_actual,RR_hip_tau_actual,RR_thigh_tau_actual,RR_calf_tau_actual,LF_hip_q_des,LF_thigh_q_des,LF_calf_q_des,RF_hip_q_des,RF_thigh_q_des,RF_calf_q_des,LR_hip_q_des,LR_thigh_q_des,LR_calf_q_des,RR_hip_q_des,RR_thigh_q_des,RR_calf_q_des,LF_hip_q,LF_thigh_q,LF_calf_q,RF_hip_q,RF_thigh_q,RF_calf_q,LR_hip_q,LR_thigh_q,LR_calf_q,RR_hip_q,RR_thigh_q,RR_calf_q,LF_hip_qd_des,LF_thigh_qd_des,LF_calf_qd_des,RF_hip_qd_des,RF_thigh_qd_des,RF_calf_qd_des,LR_hip_qd_des,LR_thigh_qd_des,LR_calf_qd_des,RR_hip_qd_des,RR_thigh_qd_des,RR_calf_qd_des,LF_hip_qd,LF_thigh_qd,LF_calf_qd,RF_hip_qd,RF_thigh_qd,RF_calf_qd,LR_hip_qd,LR_thigh_qd,LR_calf_qd,RR_hip_qd,RR_thigh_qd,RR_calf_qd
0,0,0,0,0,0,0,0,0,0,0,0,5.15132,-2.82434,-14.6302,-1.24983,-0.614094,1.81742,0.458606,-1.08805,0.560536,-1.90509,4.55158,-15.584,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.000236147,-0.808719,1.4704,0.0313411,-0.679026,1.55747,-0.0739679,-0.770914,1.54786,0.0177866,-0.778099,1.44885,0,0,0,0,0,0,0,0,0,0,0,0,0.504781,-0.491641,0.794332,-1.2855,-2.36561,2.36472,3.84119,1.34754,0.560851,0.183323,-0.121535,0.382368
0,0,0,0,0,0,0,0,0,0,0,0,4.99615,-2.80677,-14.6374,-1.3081,-0.397464,1.21115,0.236279,-1.10788,0.38527,-1.94335,4.43349,-15.4558,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.0016855,-0.809657,1.47185,0.0291886,-0.683855,1.56328,-0.0663775,-0.76844,1.54937,0.0182518,-0.777894,1.44908,0,0,0,0,0,0,0,0,0,0,0,0,0.724674,-0.469012,0.723162,-1.07623,-2.41474,2.90707,3.79524,1.23678,0.756417,0.232621,0.102303,0.115174
0,0,0,0,0,0,0,0,0,0,0,0,4.84272,-2.78994,-14.6452,-1.34816,-0.228012,0.765551,0.0315355,-1.1267,0.242102,-1.98196,4.31544,-15.3291,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.00352078,-0.810552,1.47317,0.0273543,-0.688634,1.56962,-0.0589387,-0.766173,1.55114,0.018801,-0.777287,1.44883,0,0,0,0,0,0,0,0,0,0,0,0,0.91764,-0.44731,0.659454,-0.917181,-2.38926,3.16599,3.71936,1.13377,0.882761,0.274622,0.303362,-0.121914
0,0,0,0,0,0,0,0,0,0,0,0,4.69118,-2.77395,-14.6529,-1.37265,-0.0973998,0.446128,-0.153683,-1.14322,0.125964,-2.01943,4.1967,-15.2033,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.00569353,-0.811404,1.47437,0.0257563,-0.693254,1.57606,-0.0517102,-0.764101,1.55305,0.0194172,-0.776317,1.44817,0,0,0,0,0,0,0,0,0,0,0,0,1.08638,-0.426335,0.601367,-0.79897,-2.30985,3.223,3.61425,1.03577,0.955092,0.308069,0.485058,-0.333125
0,0,0,0,0,0,0,0,0,0,0,0,4.54163,-2.75886,-14.6599,-1.38382,0.00149014,0.224245,-0.317986,-1.15637,0.0324928,-2.05464,4.07675,-15.0777,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.00816035,-0.812216,1.47547,0.0243289,-0.697639,1.58235,-0.0447473,-0.76222,1.55502,0.0200819,-0.775017,1.44712,0,0,0,0,0,0,0,0,0,0,0,0,1.23341,-0.405954,0.547433,-0.713731,-2.19284,3.1412,3.48149,0.940775,0.985792,0.332366,0.650205,-0.522061
0,0,0,0,0,0,0,0,0,0,0,0,4.39411,-2.74469,-14.6658,-1.38362,0.0745515,0.0766695,-0.460492,-1.16532,-0.0420045,-2.08673,3.95517,-14.9519,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.0108825,-0.812988,1.47646,0.0230193,-0.701741,1.58828,-0.0381008,-0.760525,1.55699,0.0207768,-0.773415,1.44574,0,0,0,0,0,0,0,0,0,0,0,0,1.36108,-0.386091,0.496484,-0.654804,-2.0508,2.96863,3.32326,0.847378,0.984823,0.347428,0.801116,-0.691788
0,0,0,0,0,0,0,0,0,0,0,0,4.24861,-2.73146,-14.6701,-1.37379,0.126581,-0.0151602,-0.580771,-1.16946,-0.10061,-2.11511,3.83164,-14.8255,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.0138257,-0.813722,1.47735,0.0217862,-0.705528,1.59376,-0.0318163,-0.759016,1.55891,0.0214839,-0.771535,1.44405,0,0,0,0,0,0,0,0,0,0,0,0,1.47159,-0.366716,0.447594,-0.616524,-1.89334,2.74119,3.14222,0.754693,0.960121,0.353547,0.939688,-0.844917
0,0,0,0,0,0,0,0,0,0,0,0,4.10506,-2.71914,-14.6726,-1.35594,0.161452,-0.0659121,-0.678786,-1.1684,-0.145866,-2.13938,3.70598,-14.6983,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.0169597,-0.814417,1.47815,0.0205981,-0.708983,1.59874,-0.0259336,-0.757691,1.56074,0.0221864,-0.7694,1.44208,0,0,0,0,0,0,0,0,0,0,0,0,1.567,-0.347836,0.400036,-0.594075,-1.72768,2.48527,2.94136,0.662248,0.917946,0.35129,1.06747,-0.983659
0,0,0,0,0,0,0,0,0,0,0,0,3.96333,-2.70771,-14.6728,-1.33152,0.182281,-0.0870693,-0.754837,-1.16191,-0.179855,-2.15933,3.57804,-14.5699,0.175187,-0.910472,0.995728,-0.0336872,-0.731702,1.63725,-0.00207222,-0.785384,1.57005,-0.0439364,-0.632341,0.940026,0.0202581,-0.815076,1.47886,0.0194313,-0.712101,1.60318,-0.0204859,-0.756551,1.56247,0.0228693,-0.767029,1.43986,0,0,0,0,0,0,0,0,0,0,0,0,1.6492,-0.329488,0.353243,-0.583366,-1.55918,2.21984,2.72383,0.569897,0.863196,0.341404,1.18573,-1.10989
0,0,0,0,0,0,0,0,0,0,0,0,3.82328,-2.69712,-14.6706,-1.30187,0.191585,-0.0875428,-0.809503,-1.14993,-0.204272,-2.17487,3.44776,-14.4402,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.023698,-0.8157,1.47947,0.0182694,-0.714885,1.60709,-0.0155002,-0.755596,1.56407,0.0235188,-0.764438,1.43741,0,0,0,0,0,0,0,0,0,0,0,0,1.71994,-0.31173,0.306776,-0.580941,-1.3918,1.95814,2.49287,0.477739,0.799683,0.324751,1.2955,-1.22519
0,0,0,0,0,0,0,0,0,0,0,0,1.32172,-1.1424,-12.6595,-2.66895,-1.69848,0.129646,1.39835,-0.358953,0.776746,-0.877215,-0.336327,-10.8969,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0270705,-0.816342,1.48001,0.0167798,-0.717913,1.61103,-0.0106095,-0.754858,1.56634,0.0240729,-0.762014,1.43519,0,0,0,0,0,0,0,0,0,0,0,0,1.68629,-0.321057,0.268837,-0.744842,-1.51424,1.97057,2.44534,0.369143,1.13616,0.277082,1.2121,-1.11207
0,0,0,0,0,0,0,0,0,0,0,0,1.23737,-1.11847,-12.6566,-2.54231,-1.54641,0.00519768,1.2754,-0.326803,0.540337,-0.870006,-0.367356,-10.8868,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0303719,-0.816998,1.48047,0.0149541,-0.721122,1.61483,-0.0058189,-0.754271,1.56901,0.0245218,-0.759736,1.43316,0,0,0,0,0,0,0,0,0,0,0,0,1.65069,-0.328209,0.227085,-0.912814,-1.60421,1.89878,2.3953,0.293251,1.33387,0.224439,1.1391,-1.01308
0,0,0,0,0,0,0,0,0,0,0,0,1.15613,-1.0952,-12.6494,-2.40356,-1.40517,-0.0728366,1.1567,-0.306452,0.361449,-0.857151,-0.399202,-10.8755,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0336002,-0.817666,1.48083,0.0127957,-0.72446,1.61837,-0.00113711,-0.75379,1.57187,0.0248582,-0.757586,1.43131,0,0,0,0,0,0,0,0,0,0,0,0,1.61412,-0.33377,0.182329,-1.07924,-1.66884,1.7716,2.3409,0.240625,1.42884,0.168215,1.07489,-0.92615
0,0,0,0,0,0,0,0,0,0,0,0,1.07756,-1.0724,-12.6379,-2.25559,-1.27273,-0.115545,1.04345,-0.294577,0.228235,-0.839131,-0.431592,-10.8634,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0367551,-0.818342,1.4811,0.0103166,-0.727887,1.6216,0.00342498,-0.753382,1.57477,0.0250776,-0.755549,1.42961,0,0,0,0,0,0,0,0,0,0,0,0,1.57749,-0.338218,0.135259,-1.23954,-1.7136,1.61103,2.28104,0.203886,1.44955,0.109661,1.01817,-0.849527
0,0,0,0,0,0,0,0,0,0,0,0,-0.758955,1.74852,-16.9945,0.506076,0.671014,-2.95682,-8.75378,-2.96831,-9.62044,-1.29842,2.41921,-2.8701,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0386549,-0.818622,1.48054,0.00629454,-0.730479,1.62133,0.00549596,-0.751689,1.56767,0.0239771,-0.753797,1.42846,0,0,0,0,0,0,0,0,0,0,0,0,0.94986,-0.139748,-0.282578,-2.01102,-1.29631,-0.132626,1.03549,0.84632,-3.54807,-0.550206,0.876175,-0.575848
0,0,0,0,0,0,0,0,0,0,0,0,-0.502129,1.65767,-16.7686,1.01248,0.54015,-2.07704,-8.19313,-3.34031,-6.90875,-0.935474,2.43763,-2.97239,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0395003,-0.818587,1.47921,0.00117417,-0.732491,1.61862,0.00508992,-0.749493,1.55384,0.021736,-0.752336,1.42781,0,0,0,0,0,0,0,0,0,0,0,0,0.42274,0.0172998,-0.660382,-2.56019,-1.00587,-1.35458,-0.203021,1.09835,-6.91384,-1.12055,0.730575,-0.322675
0,0,0,0,0,0,0,0,0,0,0,0,-0.263934,1.5781,-16.5401,1.44067,0.45528,-1.38479,-7.56169,-3.53222,-4.81104,-0.58307,2.4666,-3.07961,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0394785,-0.818309,1.47721,-0.00465644,-0.734114,1.61428,0.00232104,-0.747324,1.53573,0.0185256,-0.751165,1.42763,0,0,0,0,0,0,0,0,0,0,0,0,-0.010928,0.139055,-1.00048,-2.9153,-0.811387,-2.1708,-1.38444,1.08413,-9.05552,-1.60521,0.585465,-0.0915134
0,0,0,0,0,0,0,0,0,0,0,0,-0.046444,1.50888,-16.31,1.79315,0.406722,-0.84643,-6.88792,-3.59016,-3.19686,-0.244427,2.50402,-3.1897,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0387615,-0.817848,1.4746,-0.0108625,-0.735492,1.60893,-0.0026318,-0.745551,1.51518,0.0145076,-0.750277,1.42787,0,0,0,0,0,0,0,0,0,0,0,0,-0.358483,0.23075,-1.3054,-3.10302,-0.688936,-2.67481,-2.47642,0.886988,-10.2773,-2.009,0.443765,0.117178
0,0,0,0,0,0,0,0,0,0,0,0,0.148843,1.44919,-16.0793,2.07319,0.386833,-0.433937,-6.19334,-3.54481,-1.96934,0.0780058,2.54825,-3.30108,0.096421,-0.858975,1.0626,-0.0803779,-0.794698,1.64405,0.0726595,-0.759599,1.60329,-0.000309229,-0.754057,1.05376,0.0375064,-0.817254,1.47145,-0.017159,-0.736731,1.60304,-0.00955236,-0.744418,1.49355,0.0098326,-0.749662,1.42847,0,0,0,0,0,0,0,0,0,0,0,0,-0.627574,0.297006,-1.57765,-3.14824,-0.619511,-2.94252,-3.46028,0.566171,-10.8147,-2.33752,0.307713,0.303462
0,0,0,0,0,0,0,0,0,0,0,0,-8.15351,4.92656,0.245366,-5.23877,-5.44278,-13.7854,6.62738,7.85115,-5.91992,10.7965,-5.25032,-4.13575,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0360951,-0.817005,1.46973,-0.0253781,-0.735815,1.58171,-0.0136351,-0.739097,1.46165,0.00611747,-0.750234,1.43041,0,0,0,0,0,0,0,0,0,0,0,0,-0.705616,0.124526,-0.860713,-4.10956,0.457934,-10.6686,-2.04136,2.66037,-15.9507,-1.85756,-0.286192,0.969614
0,0,0,0,0,0,0,0,0,0,0,0,-8.15351,4.92656,0.245366,-5.23877,-5.44278,-13.7854,6.62738,7.85115,-5.91992,10.7965,-5.25032,-4.13575,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0360951,-0.817005,1.46973,-0.0253781,-0.735815,1.58171,-0.0136351,-0.739097,1.46165,0.00611747,-0.750234,1.43041,0,0,0,0,0,0,0,0,0,0,0,0,-0.705616,0.124526,-0.860713,-4.10956,0.457934,-10.6686,-2.04136,2.66037,-15.9507,-1.85756,-0.286192,0.969614
0,0,0,0,0,0,0,0,0,0,0,0,-8.07215,5.00533,-0.0614583,-4.51154,-6.00898,-9.28231,6.0404,6.64443,-2.39492,10.668,-4.9362,-4.52701,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0346606,-0.817056,1.46908,-0.0347854,-0.733807,1.55017,-0.0154845,-0.730825,1.42397,0.0031962,-0.751823,1.43335,0,0,0,0,0,0,0,0,0,0,0,0,-0.71726,-0.0256842,-0.323189,-4.70366,1.00415,-15.7705,-0.924723,4.13637,-18.8391,-1.46064,-0.794161,1.46977
0,0,0,0,0,0,0,0,0,0,0,0,-8.0233,5.08197,-0.310829,-3.93227,-6.34234,-5.78509,5.53756,5.65825,0.179654,10.5572,-4.63456,-4.86527,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0332048,-0.817323,1.46921,-0.0449396,-0.73143,1.51252,-0.0173144,-0.72436,1.39426,0.000857265,-0.754169,1.43704,0,0,0,0,0,0,0,0,0,0,0,0,-0.727926,-0.13366,0.0649401,-5.07712,1.18826,-18.8238,-0.914936,3.23241,-14.8556,-1.16947,-1.17315,1.84618
0,0,0,0,0,0,0,0,0,0,0,0,-7.97429,5.14398,-0.50879,-3.44092,-6.50569,-3.12904,5.58757,5.91628,-0.920756,10.4818,-4.37468,-5.16425,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0318521,-0.81773,1.46986,-0.0536984,-0.730487,1.4838,-0.0189963,-0.71946,1.37112,-0.000879969,-0.757114,1.44129,0,0,0,0,0,0,0,0,0,0,0,0,-0.676329,-0.203233,0.324138,-4.37939,0.47133,-14.3616,-0.840963,2.44975,-11.5676,-0.868617,-1.47257,2.12177
0,0,0,0,0,0,0,0,0,0,0,0,-7.95951,5.19096,-0.657837,-3.52702,-6.1755,-4.49846,5.60104,6.16062,-1.87068,10.3835,-4.13662,-5.42935,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0306261,-0.81821,1.47085,-0.0613082,-0.73075,1.46231,-0.0204911,-0.715872,1.35337,-0.00206704,-0.760511,1.44591,0,0,0,0,0,0,0,0,0,0,0,0,-0.612985,-0.240067,0.494462,-3.8049,-0.131153,-10.744,-0.747404,1.79399,-8.87501,-0.593535,-1.69846,2.31011
0,0,0,0,0,0,0,0,0,0,0,0,-12.9041,7.77353,2.47426,-0.234931,1.25405,-4.92487,-0.984297,7.74799,-1.18874,20.3992,-7.03309,-11.9596,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.028942,-0.819462,1.47618,-0.0670227,-0.731042,1.44573,-0.0214318,-0.713283,1.34001,-0.00226084,-0.764023,1.45042,0,0,0,0,0,0,0,0,0,0,0,0,-0.842089,-0.625877,2.66858,-2.85723,-0.146231,-8.28646,-0.470329,1.29472,-6.68068,-0.0969024,-1.75615,2.25771
0,0,0,0,0,0,0,0,0,0,0,0,-12.739,8.00399,1.22708,-0.537332,1.27037,-5.65647,-1.09461,7.91994,-1.88506,20.1567,-6.89888,-12.0689,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0270379,-0.821169,1.48447,-0.0712016,-0.731395,1.43314,-0.021845,-0.711472,1.33018,-0.00156633,-0.767583,1.45476,0,0,0,0,0,0,0,0,0,0,0,0,-0.952033,-0.853627,4.14448,-2.08944,-0.176613,-6.29502,-0.206628,0.905316,-4.91727,0.347256,-1.78005,2.17118
0,0,0,0,0,0,0,0,0,0,0,0,-12.6269,8.16908,0.240465,-0.795864,1.29615,-6.27449,-1.21407,8.06032,-2.47173,19.9138,-6.78013,-12.1559,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0250894,-0.823074,1.49464,-0.0741281,-0.731812,1.42376,-0.0217487,-0.710235,1.32314,7.39941e-05,-0.771106,1.4588,0,0,0,0,0,0,0,0,0,0,0,0,-0.974242,-0.952687,5.08417,-1.46328,-0.208115,-4.69105,0.0481824,0.618602,-3.51909,0.820163,-1.76105,2.01561
0,0,0,0,0,0,0,0,0,0,0,0,-12.5574,8.27577,-0.534428,-1.02114,1.32439,-6.79501,-1.34436,8.16656,-2.95967,19.6282,-6.68396,-12.199,-0.409726,-0.563093,1.56156,-0.132554,-0.691134,1.11908,-0.0657578,-0.427706,1.16583,0.668016,-1.02326,1.08576,0.0217934,-0.823197,1.50344,-0.0759251,-0.73218,1.41681,-0.0210239,-0.709219,1.31807,0.00549838,-0.773622,1.45134,0,0,0,0,0,0,0,0,0,0,0,0,-1.64803,-0.0615772,4.4014,-0.898503,-0.184179,-3.47592,0.362384,0.50808,-2.5359,2.71219,-1.25823,-3.72817
0,0,0,0,0,0,0,0,0,0,0,0,-12.1216,7.83391,-0.457126,-1.24962,1.32347,-7.19402,-1.52321,8.19134,-3.29911,18.5194,-6.85988,-9.10344,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0165923,-0.821715,1.51085,-0.0771859,-0.732669,1.41185,-0.0201453,-0.708628,1.31478,0.0108573,-0.777141,1.44691,0,0,0,0,0,0,0,0,0,0,0,0,-2.60052,0.741109,3.70203,-0.630374,-0.24424,-2.48243,0.439319,0.295336,-1.64106,2.67948,-1.75964,-2.2165
0,0,0,0,0,0,0,0,0,0,0,0,6.21997,-3.56847,-15.8727,5.07428,1.62173,2.31603,-2.59867,-1.20635,1.97274,-4.97638,6.2484,-7.07054,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0146477,-0.816608,1.49932,-0.0770483,-0.733755,1.41022,-0.0195181,-0.709349,1.31526,0.0154082,-0.779444,1.44293,0,0,0,0,0,0,0,0,0,0,0,0,-0.972323,2.55338,-5.76325,0.0688064,-0.543275,-0.81532,0.313593,-0.360575,0.237517,2.27546,-1.15119,-1.98989
0,0,0,0,0,0,0,0,0,0,0,0,5.46421,-4.62781,-10.7943,4.72056,1.80384,1.5314,-2.55462,-0.856757,1.0192,-4.91089,6.01324,-7.06445,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0139424,-0.812583,1.49019,-0.0758332,-0.735237,1.41104,-0.0189556,-0.710984,1.31824,0.0193439,-0.780739,1.43929,0,0,0,0,0,0,0,0,0,0,0,0,-0.352659,2.01274,-4.5663,0.607542,-0.74096,0.412278,0.281227,-0.817124,1.48937,1.96785,-0.647912,-1.8172
0,0,0,0,0,0,0,0,0,0,0,0,5.17554,-4.47825,-11.1188,4.41474,1.94714,0.892861,-2.55531,-0.579455,0.303911,-4.87516,5.80048,-7.04177,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0142428,-0.809484,1.48306,-0.0738088,-0.736949,1.41359,-0.0183696,-0.713251,1.32277,0.0227786,-0.781225,1.43594,0,0,0,0,0,0,0,0,0,0,0,0,0.150247,1.54955,-3.56343,1.01218,-0.855947,1.27607,0.293015,-1.13347,2.26483,1.71734,-0.242616,-1.67863
0,0,0,0,0,0,0,0,0,0,0,0,4.91507,-4.33963,-11.4064,4.15169,2.05599,0.3844,-2.57878,-0.353274,-0.219713,-4.85295,5.61239,-7.01033,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0153573,-0.807171,1.4776,-0.071194,-0.738754,1.41729,-0.0177121,-0.715939,1.32814,0.0257964,-0.781055,1.4328,0,0,0,0,0,0,0,0,0,0,0,0,0.557215,1.15669,-2.7309,1.3074,-0.902542,1.84661,0.328751,-1.34444,2.68775,1.50889,0.0848144,-1.56761
0,0,0,0,0,0,0,0,0,0,0,0,4.67815,-4.2126,-11.6588,3.92564,2.13344,-0.0116671,-2.61638,-0.167124,-0.592436,-4.83925,5.44358,-6.97179,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0171267,-0.805519,1.47351,-0.0681654,-0.740544,1.42166,-0.0169646,-0.718895,1.33386,0.0284582,-0.780355,1.42984,0,0,0,0,0,0,0,0,0,0,0,0,0.884688,0.825574,-2.04435,1.51429,-0.894839,2.18655,0.373752,-1.47796,2.85672,1.33092,0.350177,-1.4787
0,0,0,0,0,0,0,0,0,0,0,0,4.46134,-4.09658,-11.8794,3.73134,2.18328,-0.312827,-2.6613,-0.0116851,-0.848324,-4.83013,5.28989,-6.92752,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0194178,-0.804422,1.47055,-0.0648658,-0.742235,1.42636,-0.0161574,-0.721997,1.33972,0.030806,-0.779222,1.42703,0,0,0,0,0,0,0,0,0,0,0,0,1.14558,0.548693,-1.48281,1.64981,-0.845515,2.34977,0.403592,-1.55058,2.92997,1.17387,0.56661,-1.4079
0,0,0,0,0,0,0,0,0,0,0,0,4.26216,-3.99106,-12.0712,3.56458,2.20935,-0.535423,-2.70044,0.11766,-1.06075,-4.82203,5.14768,-6.87845,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.02212,-0.803784,1.46849,-0.0614081,-0.743767,1.43112,-0.0153187,-0.725143,1.34557,0.0328689,-0.777734,1.42432,0,0,0,0,0,0,0,0,0,0,0,0,1.35112,0.318999,-1.02794,1.72884,-0.765995,2.38145,0.419346,-1.5734,2.92727,1.03146,0.743985,-1.35154
0,0,0,0,0,0,0,0,0,0,0,0,4.07832,-3.89535,-12.237,3.42134,2.21555,-0.694154,-2.73348,0.223473,-1.23504,-4.81272,5.01435,-6.82553,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0251435,-0.803524,1.46716,-0.0578441,-0.745129,1.43586,-0.0144711,-0.728257,1.3513,0.0346696,-0.775955,1.42171,0,0,0,0,0,0,0,0,0,0,0,0,1.51175,0.130097,-0.664865,1.78201,-0.681126,2.36883,0.423815,-1.55683,2.86435,0.900361,0.889458,-1.30668
0,0,0,0,0,0,0,0,0,0,0,0,3.9073,-3.80871,-12.3786,3.28783,2.21398,-0.82997,-2.76114,0.308596,-1.37543,-4.80119,4.88825,-6.76956,0.180583,-0.928312,1.04346,0.0814506,-0.682682,1.44767,-0.0994455,-0.743918,1.35319,-0.110364,-0.598189,1.17428,0.0284134,-0.803571,1.4664,-0.0542035,-0.746328,1.44054,-0.0136404,-0.731287,1.35682,0.0362234,-0.773937,1.41917,0,0,0,0,0,0,0,0,0,0,0,0,1.63491,-0.02355,-0.380474,1.82028,-0.599455,2.34259,0.415342,-1.51516,2.7613,0.776903,1.00906,-1.27089
0,0,0,0,0,0,0,0,0,0,0,0,3.74762,-3.73047,-12.498,3.15948,2.20912,-0.957407,-2.78182,0.378672,-1.48959,-4.78607,4.7679,-6.7112,-0.169013,-0.670518,1.5529,-0.279799,-0.911604,0.939887,0.125252,-0.409965,1.10897,0.399322,-0.90282,1.26047,0.0318655,-0.803864,1.46607,-0.0505143,-0.74737,1.44516,-0.0128626,-0.734219,1.36211,0.0375386,-0.77172,1.41668,0,0,0,0,0,0,0,0,0,0,0,0,1.72607,-0.146717,-0.163196,1.84463,-0.521055,2.30658,0.388912,-1.46608,2.6419,0.657592,1.10803,-1.2424
0,0,0,0,0,0,0,0,0,0,0,0,-6.88939,4.07376,2.6865,-7.80085,-4.66651,-16.3114,3.94898,10.4607,-8.91503,10.5247,-4.48699,-4.06512,-0.169013,-0.670518,1.5529,-0.279799,-0.911604,0.939887,0.125252,-0.409965,1.10897,0.399322,-0.90282,1.26047,0.034327,-0.804868,1.46975,-0.047178,-0.748149,1.44916,-0.0118202,-0.736411,1.36644,0.0394232,-0.770389,1.41552,0,0,0,0,0,0,0,0,0,0,0,0,1.23077,-0.501775,1.8362,1.66815,-0.389593,2.00007,0.521209,-1.09581,2.16486,0.942277,0.66555,-0.579932
